category,scientific_name,common_names,conservation_status,lifespan_years,mass_kg
Vascular Plant,Carex debilis var. pubera,Hairy Necklace Sedge,,44.1,2.749
Vascular Plant,Carex debilis var. rudgei,"Necklace Sedge, White-Edge Sedge",Species of Concern,10.4,2.582
Vascular Plant,Carex eburnea,"Black-Fruited Sedge, Ebony Sedge",,9.5,3.643
Vascular Plant,Carex festucacea,Fescue Sedge,Endangered,6.4,1.268
Vascular Plant,Carex flaccosperma,Thinfruit Sedge,,1.9,0.872
Vascular Plant,Carex frankii,"Frank Sedge, Frank's Sedge",Species of Concern,3.6,4.791
Vascular Plant,Carex gracilescens,Slender Looseflower Sedge,,18.4,0.828
Vascular Plant,Carex gracillima,Graceful Sedge,,2.2,0.207
Vascular Plant,Carex granularis,Granular Sedge,Species of Concern,5.4,0.336
Vascular Plant,Carex gravida var. lunelliana,Heavy Sedge,In Recovery,0.6,0.188
Vascular Plant,Carex grayi,Gray's Sedge,Endangered,1.2,0.321
Vascular Plant,Carex grisea,Inflated Narrow-Leaf Sedge,Species of Concern,9.3,0.941
Vascular Plant,Carex gynandra,"A Sedge, Drooping Sedge",,5.0,0.141
Vascular Plant,Carex hirsutella,Hirsute Sedge,,23.5,0.305
Vascular Plant,Carex intumescens,Intumescent Sedge,Species of Concern,6.0,0.023
Vascular Plant,Carex jamesii,"James? Sedge, Nebraska Sedge",Species of Concern,5.5,0.447
Vascular Plant,Carex kraliana,Kral's Sedge,,9.0,0.541
Vascular Plant,Carex laevivaginata,"Sedge, Smooth-Sheath Sedge",Species of Concern,2.6,0.218
Vascular Plant,Carex laxiculmis,"Sedge, Spreading Sedge",In Recovery,50.0,2.921
Vascular Plant,Carex laxiflora,"Broad Looseflower Sedge, Loose-Flowered Sedge",,29.8,2.788
Vascular Plant,Carex leavenworthii,Leavenworth Sedge,Threatened,2.5,0.038
Vascular Plant,Carex leptalea,"Bristly-Stalk Sedge, Sedge",Species of Concern,4.4,0.094
Vascular Plant,Carex leptonervia,"Finely-Nerved Sedge, Nerved Sedge",,13.3,0.232
Vascular Plant,Carex louisianica,Louisiana Sedge,,5.5,0.107
Vascular Plant,Carex lucorum var. austrolucorum,Blue Ridge Sedge,,40.3,2.288
Vascular Plant,Carex lucorum var. lucorum,Long-Beaked Sedge,,0.7,0.344
Vascular Plant,Carex lupulina,"A Sedge, Larger Hop Sedge",Threatened,7.5,0.363
Vascular Plant,Carex lurida,"Shallow Sedge, Smaller Hop Sedge",Species of Concern,1.0,0.013
Vascular Plant,Carex macrochaeta,Alaska Large Awn Sedge,Endangered,42.6,2.825
Vascular Plant,Carex misera,"Miserable Sedge, Wretched Sedge",Species of Concern,10.8,0.051
Vascular Plant,Carex muehlenbergii var. muehlenbergii,Muhlenberg's Sedge,,6.3,1.757
Vascular Plant,Carex nigromarginata,"Black-Edge Sedge, Black-Margined Sedge",Species of Concern,27.9,2.407
Vascular Plant,Carex normalis,"A Sedge, Sedge",Species of Concern,50.0,4.113
Vascular Plant,Carex oligocarpa,Sedge,Species of Concern,2.8,0.06
Vascular Plant,Carex oxylepis var. oxylepis,Sharpscale Sedge,,8.1,0.002
Vascular Plant,Carex pedunculata,"Longstalk Sedge, Peduncled Sedge",In Recovery,6.4,0.694
Vascular Plant,Carex pensylvanica,Pennsylvania Sedge,,15.1,40.0
Vascular Plant,Carex plantaginea,Plantain-Leaved Sedge,Species of Concern,28.0,4.691
Vascular Plant,Carex platyphylla,"Broad-Leaved Sedge, Glaucous Broad-Leaved Sedge",,4.9,1.098
Vascular Plant,Carex prasina,Drooping Sedge,,4.7,0.346
Vascular Plant,Carex projecta,"Necklace Sedge, Sedge",Species of Concern,34.7,1.423
Vascular Plant,Carex purpurifera,"Purple Sedge, Purple-Based Sedge",,3.2,0.063
Vascular Plant,Carex radiata,"Radiate Sedge, Stellate Sedge",,1.7,0.693
Vascular Plant,Carex retroflexa,Reflexed Sedge,,11.2,0.885
Vascular Plant,Carex rosea,"A Sedge, Roseate Sedge",Threatened,6.1,0.74
Vascular Plant,Carex ruthii,"Ruth Sedge, Ruth's Sedge",,50.0,40.0
Vascular Plant,Carex scabrata,Rough Sedge,,14.1,4.216
Vascular Plant,Carex scoparia,"Pointed Broom Sedge, Sedge",Species of Concern,16.0,0.265
Vascular Plant,Carex sparganioides,"Bur-Reed Sedge, Sedge",Species of Concern,13.1,0.248
Vascular Plant,Carex squarrosa,"Round-Headed Sedge, Squarrose Sedge",,5.1,0.017
Vascular Plant,Carex stipata,"Stalk-Grain Sedge, Stipate Sedge",Species of Concern,2.1,0.132
Vascular Plant,Carex striatula,Lined Sedge,In Recovery,9.4,0.158
Vascular Plant,Carex stricta,Uptight Sedge,,24.8,0.396
Vascular Plant,Carex styloflexa,"Bent Sedge, Sedge",Threatened,3.5,1.297
Vascular Plant,Carex swanii,"Swan Sedge, Swan's Sedge",,17.7,0.069
Vascular Plant,Carex texensis,Texas Sedge,Endangered,7.3,7.049
Vascular Plant,Carex tonsa var. rugosperma,Parachute Sedge,,2.7,1.517
Vascular Plant,Carex torta,Twisted Sedge,,7.6,1.868
Vascular Plant,Carex tribuloides,"Blunt Broom Sedge, Sedge",Threatened,9.1,1.876
Vascular Plant,Carex trichocarpa,Hairyfruit Sedge,,14.7,0.467
Vascular Plant,Carex trisperma,Three-Seeded Sedge,Species of Concern,4.2,14.581
Vascular Plant,Carex umbellata,"A Sedge, Umbel Sedge",Species of Concern,5.0,0.103
Vascular Plant,Carex virescens,"Ribbed Sedge, Sedge",,2.1,0.13
Vascular Plant,Carex vulpinoidea,Fox Sedge,Species of Concern,1.3,0.427
Vascular Plant,Carex willdenowii,Willdenow's Sedge,,1.1,0.038
Vascular Plant,Cymophyllus fraserianus,Fraser's Sedge,In Recovery,1.8,0.176
Vascular Plant,Cyperus bipartitus,"Shining Flatsedge, Slender Flatsedge",Species of Concern,7.0,0.117
Vascular Plant,Cyperus croceus,Round-Headed Umbrella Sedge,Species of Concern,28.8,2.536
Vascular Plant,Cyperus dipsaceus,"Wright Flatsedge, Wright's Flatsedge",Endangered,1.8,2.104
Vascular Plant,Cyperus echinatus,Globe Flatsedge,,9.1,0.83
Vascular Plant,Cyperus esculentus,Chufa Flatsedge,Endangered,3.5,3.054
Vascular Plant,Cyperus flavescens,"Pale Flatsedge, Yellow Flatsedge",,9.5,0.63
Vascular Plant,Cyperus iria,Ricefield Flatsedge,,4.3,2.473
Vascular Plant,Cyperus lancastriensis,"Many-Flowered Umbrella-Sedge, Umbrella-Sedge",Species of Concern,2.1,0.187
Vascular Plant,Cyperus lupulinus ssp. lupulinus,Great Plains Flatsedge,Endangered,14.3,1.389
Vascular Plant,Cyperus polystachyos var. texensis,Umbrella-Sedge,,2.4,0.181
Vascular Plant,Cyperus pseudovegetus,Marsh Flatsedge,Species of Concern,1.0,0.008
Vascular Plant,Cyperus refractus,Reflexed Flatsedge,,0.7,0.9
Vascular Plant,Cyperus retrofractus,Rough Flatsedge,,33.8,3.836
Vascular Plant,Cyperus retrorsus,"Retrorse Flatsedge, Umbrella-Sedge",,22.0,1.75
Vascular Plant,Cyperus retrorsus var. robustus,Pine Barren Flatsedge,,10.8,1.079
Vascular Plant,Cyperus rivularis,Riverside Umbrella-Sedge,Species of Concern,3.2,4.037
Vascular Plant,Cyperus rotundus,Nutgrass,,18.5,1.581
Vascular Plant,Cyperus setigerus,Thin-Fruited Umbrella Sedge,Species of Concern,3.7,0.805
Vascular Plant,Cyperus strigosus,"Straw-Colored Flatsedge, Umbrella-Sedge",,2.6,0.089
Vascular Plant,Dulichium arundinaceum,Three-Way Sedge,Threatened,38.6,0.257
Vascular Plant,Eleocharis acicularis,Needle Sedge,,4.6,0.753
Vascular Plant,Eleocharis microcarpa,Smallfruit Spikerush,,24.5,2.696
Vascular Plant,Eleocharis obtusa,"Blunt Spike-Rush, Spike-Rush",Species of Concern,8.9,0.596
Vascular Plant,Eleocharis palustris,Spike-Rush,,6.3,0.133
Vascular Plant,Eleocharis quadrangulata,Squarestem Spikerush,Endangered,7.6,1.184
Vascular Plant,Eleocharis tenuis var. verrucosa,Slender Spikerush,,12.0,1.715
Vascular Plant,Eleocharis tuberculosa,Cone-Cup Spikerush,Species of Concern,3.0,0.047
Vascular Plant,Fimbristylis autumnalis,"Autumn Fimbristylis, Slender Fimbry",,1.3,0.008
Vascular Plant,Fimbristylis tomentosa,Woolly Fimbry,In Recovery,16.2,0.358
Vascular Plant,Kyllinga brevifolioides,"Pasture Flatsedge, Short-Foliaged Umbrella-Sedge",,0.8,0.108
Vascular Plant,Kyllinga gracillima,Spikesedge,,10.7,0.297
Vascular Plant,Kyllinga pumila,Annual Umbrella-Sedge,,11.2,0.652
Vascular Plant,Rhynchospora capitellata,"Beak-Rush, Brownish Beakrush",,8.3,0.236
Vascular Plant,Rhynchospora glomerata,Clustered Beaksedge,,40.1,11.47
Vascular Plant,Rhynchospora gracilenta,Slender Beaksedge,,6.6,0.892
Vascular Plant,Schoenoplectus purshianus,Weakstalk Bulrush,,1.3,1.043
Vascular Plant,Schoenoplectus tabernaemontani,"Great Bulrush, Softstem Bulrush, Soft-Stem Bulrush",,8.1,1.576
Vascular Plant,Scirpus atrovirens,"Bulrush, Woolgrass Bulrush",Threatened,1.2,0.059
Vascular Plant,Scirpus cyperinus,"Bulrush, Cottongrass Bulrush",Species of Concern,5.9,2.604
Vascular Plant,Scirpus expansus,Woodland Bulrush,In Recovery,1.8,0.701
Vascular Plant,Scirpus lineatus,Drooping Bulrush,,5.8,4.451
Vascular Plant,Scirpus pendulus,Rufous Bulrush,,1.7,0.178
Vascular Plant,Scirpus polyphyllus,"Leafy Bulrush, Many-Leaved Bulrush",,0.5,0.017
Vascular Plant,Scirpus purshianus,"Bulrush, Weakstalk Bulrush",,18.5,5.73
Vascular Plant,Scirpus tabernaemontani,Great Bulrush,,50.0,0.987
Vascular Plant,Scleria oligantha,"Little-Headed Nutrush, Nut-Rush",,5.7,0.171
Vascular Plant,Scleria pauciflora,Fewflower Nutrush,Species of Concern,2.8,0.074
Vascular Plant,Scleria triglomerata,"Nut-Rush, Whip Nutrush",,11.4,5.008
Vascular Plant,Trichophorum caespitosum,Tufted Bulrush,,1.9,0.086
Vascular Plant,Trichophorum caespitosus,Deerhair Bulrush,Species of Concern,17.9,4.788
Vascular Plant,Juncus,Rush,,3.2,0.173
Vascular Plant,Juncus acuminatus,"Acuminate Rush, Sharp-Fruit Rush",Endangered,4.1,4.292
Vascular Plant,Juncus biflorus,Two-Flowered Rush,,21.7,0.302
Vascular Plant,Juncus brevicaudatus,"Narrow-Panicled Rush, Short-Caudate Rush",Species of Concern,2.3,4.063
Vascular Plant,Juncus canadensis,Canada Rush,,8.0,0.203
Vascular Plant,Juncus coriaceus,"Coriaceous Rush, Leathery Rush",,4.8,0.753
Vascular Plant,Juncus debilis,"Rush, Weak Rush",,33.4,0.172
Vascular Plant,Juncus dichotomus,Rush,,4.2,0.426
Vascular Plant,Juncus diffusissimus,"Diffuse Rush, Slimpod Rush",Species of Concern,6.8,5.645
Vascular Plant,Juncus dudleyi,Dudley's Rush,,3.4,0.203
Vascular Plant,Juncus effusus var. solutus,Lamp Rush,,5.3,0.123
Vascular Plant,Juncus gymnocarpus,"Few-Seeded Rush, Naked-Fruited Rush",Threatened,1.1,0.12
Vascular Plant,Juncus interior,Inland Rush,,0.6,0.003
Vascular Plant,Juncus longii,Long's Rush,Species of Concern,1.0,0.562
Vascular Plant,Juncus marginatus,"Grassleaf Rush, Margined Rush",,11.7,40.0
Vascular Plant,Juncus scirpoides,"Rush, Scirpus-Like Rush",Species of Concern,10.5,1.415
Vascular Plant,Juncus subcaudatus var. subcaudatus,Woodland Rush,Threatened,7.6,1.148
Vascular Plant,Juncus tenuis,Poverty Rush,,0.8,0.613
Vascular Plant,Juncus trifidus,Highland Rush,,5.3,1.134
Vascular Plant,Luzula acuminata,Hairy Woodrush,Endangered,13.8,1.633
Vascular Plant,Luzula acuminata var. acuminata,Wood-Rush,,2.4,0.031
Vascular Plant,Luzula acuminata var. carolinae,Wood-Rush,,6.7,8.105
Vascular Plant,Luzula bulbosa,Bulbous Woodrush,,6.4,1.869
Vascular Plant,Luzula echinata,"Wood Rush, Wood-Rush",Endangered,5.7,0.96
Vascular Plant,Luzula multiflora,"Common Woodrush, Wood-Rush",Species of Concern,4.4,3.006
Vascular Plant,Aegilops cylindrica,Jointed Goatgrass,Species of Concern,7.0,2.214
Vascular Plant,Agrostis capillaris,Rhode Island Bent,Endangered,50.0,1.987
Vascular Plant,Agrostis elliottiana,"Elliott Bentgrass, Elliott's Bentgrass",Endangered,4.4,6.428
Vascular Plant,Agrostis gigantea,Redtop,Species of Concern,3.5,0.339
Vascular Plant,Agrostis hyemalis,"Hairgrass, Winter Bentgrass",,3.9,0.172
Vascular Plant,Agrostis mertensii,Northern Agrostis,Species of Concern,3.4,0.499
Vascular Plant,Agrostis perennans,"Perenial Bentgrass, Upland Bent",,41.9,26.324
Vascular Plant,Agrostis scabra,"Rough Bentgrass, Rough Hairgrass",Species of Concern,0.5,0.041
Vascular Plant,Agrostis stolonifera,Creeping Bentgrass,In Recovery,1.4,0.067
Vascular Plant,Alopecurus carolinianus,"Carolina Foxtail, Tufted Foxtail",,13.6,0.583
Vascular Plant,Andropogon gerardii,Big Bluestem,,4.7,0.504
Vascular Plant,Andropogon glomeratus,"Bushy Bluestem, Marsh Broomsedge",,3.1,1.538
Vascular Plant,Andropogon gyrans var. gyrans,"Elliott Bluestem, Elliott's Bluestem",Species of Concern,10.2,0.749
Vascular Plant,Andropogon ternarius,Silver Bluestem,,11.5,0.318
Vascular Plant,Andropogon virginicus,"Broom-Sedge, Virginia Broomsedge",Species of Concern,18.2,17.487
Vascular Plant,Anthoxanthum odoratum,Sweet Vernal Grass,Species of Concern,1.0,0.089
Vascular Plant,Aristida dichotoma var. dichotoma,Churchmouse Threeawn,,5.3,0.201
Vascular Plant,Aristida oligantha,Prairie Threeawn,Species of Concern,3.8,0.34
Vascular Plant,Aristida purpurascens,Purple Triple-Awned Grass,In Recovery,4.1,0.023
Vascular Plant,Arrhenatherum elatius var. elatius,Tall Oatgrass,Species of Concern,20.0,0.464
Vascular Plant,Arthraxon hispidus,Arthraxon Grass,,1.6,14.632
Vascular Plant,Arundinaria gigantea ssp. gigantea,Giant Cane,,6.6,0.348
Vascular Plant,Arundo donax,Giantreed,Species of Concern,1.4,1.418
Vascular Plant,Avena sativa,"Cultivated Oat, Oats",Species of Concern,23.9,0.066
Vascular Plant,Brachyelytrum erectum,"Bearded Short-Husk, Common Shorthusk",Species of Concern,2.6,0.071
Vascular Plant,Brachyelytrum septentrionale,Northern Shorthusk,Species of Concern,9.1,0.177
Vascular Plant,Bromus ciliatus,Fringed Brome,,4.7,0.253
Vascular Plant,Bromus commutatus,"Common Brome Grass, Hairy Brome",,6.4,5.831
Vascular Plant,Bromus hordeaceus ssp. hordeaceus,Soft Brome,,3.6,5.142
Vascular Plant,Bromus inermis,"Awnless Brome, Brome Grass",Species of Concern,12.2,0.095
Vascular Plant,Bromus japonicus,"Japanese Brome, Japanese Chess",,16.2,0.571
Vascular Plant,Bromus kalmii,Hairy Wood Brome Grass,Species of Concern,46.2,1.698
Vascular Plant,Bromus latiglumis,Earlyleaf Brome,,12.7,3.823
Vascular Plant,Bromus pubescens,Native Brome Grass,,20.6,12.677
Vascular Plant,Bromus racemosus,Brome Grass,,2.4,0.138
Vascular Plant,Bromus secalinus,"Cheat Grass, Rye Brome",Species of Concern,2.7,0.291
Vascular Plant,Bromus tectorum,"Bromegrass, Cheat Grass",,1.0,0.062
Vascular Plant,Calamagrostis cainii,"Cain's Reed-Bent Grass, Cain's Reed-Grass",Species of Concern,5.5,1.064
Vascular Plant,Calamagrostis canadensis,Bluejoint,Endangered,3.9,2.421
Vascular Plant,Calamagrostis cinnoides,"Nuttall's Small-Reedgrass, Reed-Bent Grass",,16.3,2.346
Vascular Plant,Calamagrostis coarctata,Arctic Reedgrass,,6.5,1.992
Vascular Plant,Chasmanthium latifolium,"Broad-Leaved Spanglegrass, Indian Sea-Oats",Species of Concern,6.2,0.415
Vascular Plant,Chasmanthium laxum,Slender Woodoats,,29.2,0.483
Vascular Plant,Chasmanthium laxum ssp. sessiliflorum,Sessil-Leaved Spanglegrass,,3.4,0.364
Vascular Plant,Chasmanthium laxum var. laxum,Nodding Spanglegrass,,43.3,40.0
Vascular Plant,Chasmanthium laxum var. sessiliflorum,Slender Woodoats,Species of Concern,13.5,0.033
Vascular Plant,Chasmanthium sessiliflorum,"Longleaf Spikegrass, Longleaf Woodoats",,21.4,0.625
Vascular Plant,Cinna arundinacea,"Reedgrass, Stout Wood Reed-Grass",,50.0,20.886
Vascular Plant,Cinna latifolia,"Slender Wood Reedgrass, Woodreed",,4.5,0.943
Vascular Plant,Cynodon dactylon,"Bermuda Grass, Bermuda-Grass",Species of Concern,6.4,0.927
Vascular Plant,Cynosurus cristatus,Crested Dogstailgrass,,1.4,0.449
Vascular Plant,Dactylis glomerata,Orchard Grass,,8.2,0.466
Vascular Plant,Danthonia compressa,"Flattened Oatgrass, Mountain Oat Grass",Species of Concern,17.9,17.636
Vascular Plant,Danthonia epilis,Oat Grass,,1.5,0.009
Vascular Plant,Danthonia sericea,"Downy Oat Grass, Silky Oat-Grass",Species of Concern,38.9,17.792
Vascular Plant,Danthonia spicata,"Poverty Grass, Poverty Oat-Grass",,0.8,0.039
Vascular Plant,Deschampsia flexuosa,Wavy Hairgrass,Threatened,21.6,0.486
Vascular Plant,Diarrhena americana,American Beakgrain,Endangered,10.1,0.262
Vascular Plant,Dichanthelium acuminatum var. acuminatum,Tapered Rosette Grass,Species of Concern,8.0,1.692
Vascular Plant,Dichanthelium acuminatum var. fasciculatum,Woolly Panic Grass,,1.9,0.027
Vascular Plant,Dichanthelium acuminatum var. lindheimeri,Lindheimer Panicgrass,Species of Concern,12.1,3.123
Vascular Plant,Dichanthelium boscii,"Bosc's Witchgrass, Panic Grass",Species of Concern,50.0,14.939
Vascular Plant,Dichanthelium clandestinum,"Deer-Tongue Witchgrass, Panic Grass",,2.7,0.033
Vascular Plant,Dichanthelium commutatum,Common Panic Grass,,7.5,3.047
Vascular Plant,Dichanthelium depauperatum,"Green Panic-Grass, Panic Grass",Species of Concern,3.9,0.331
Vascular Plant,Dichanthelium dichotomum var. dichotomum,Small Panic Grass,Endangered,38.2,0.312
Vascular Plant,Dichanthelium dichotomum var. ensifolium,Cypress Panicgrass,Species of Concern,4.3,0.447
Vascular Plant,Dichanthelium latifolium,Broad-Leaved Panic Grass,,3.8,0.064
Vascular Plant,Dichanthelium laxiflorum,"Lax-Flower Witchgrass, Panic Grass",,29.8,0.825
Vascular Plant,Dichanthelium linearifolium,Panic Grass,Endangered,20.9,2.374
Vascular Plant,Dichanthelium longiligulatum,"Coastal-Plain Witchgrass, Long-Ligule Panic Grass",Species of Concern,14.5,0.396
Vascular Plant,Dichanthelium meridionale,Southern Panic Grass,,4.1,1.117
Vascular Plant,Dichanthelium sabulorum var. thinium,Small Panic Grass,,2.2,0.061
Vascular Plant,Dichanthelium scabriusculum,Panic Grass,Species of Concern,12.2,0.041
Vascular Plant,Dichanthelium scoparium,"Broom Panic Grass, Velvet Panic Grass",Species of Concern,4.3,1.492
Vascular Plant,Dichanthelium sphaerocarpon,Roundfruit Panic Grass,Species of Concern,13.1,6.838
Vascular Plant,Dichanthelium sphaerocarpon var. isophyllum,Panic Grass,,9.3,2.833
Vascular Plant,Dichanthelium sphaerocarpon var. sphaerocarpon,Panic Grass,,2.0,0.805
Vascular Plant,Dichanthelium villosissimum var. villosissimum,Panic Grass,,4.0,0.97
Vascular Plant,Digitaria ciliaris,Southern Crabgrass,,3.0,0.053
Vascular Plant,Digitaria filiformis,"Crabgrass, Slender Crabgrass",In Recovery,9.0,5.926
Vascular Plant,Digitaria ischaemum,Smooth Crabgrass,,32.4,1.169
Vascular Plant,Digitaria sanguinalis,"Crabgrass, Hairy Crabgrass",,17.7,0.116
Vascular Plant,Digitaria violascens,Violet Crabgrass,,2.0,0.247
Vascular Plant,Echinochloa colona,"Barnyard Grass, Jungle-Rice",,7.7,3.785
Vascular Plant,Echinochloa crus-galli,Barnyard Grass,,8.2,0.245
Vascular Plant,Echinochloa muricata var. muricata,Barnyard Grass,Endangered,22.1,0.482
Vascular Plant,Eleusine indica,"India Goosegrass, Wiregrass",,42.1,11.183
Vascular Plant,Elymus hystrix var. hystrix,Eastern Bottlebrush Grass,,6.5,0.686
Vascular Plant,Elymus repens,Quackgrass,,8.5,0.564
Vascular Plant,Elymus riparius,"River Wild-Rye, Wild Rye",Species of Concern,7.2,0.304
Vascular Plant,Elymus villosus,Hairy Wildrye,,4.1,1.587
Vascular Plant,Elymus virginicus var. virginicus,Virginia Wildrye,,6.2,0.286
Vascular Plant,Elytrigia repens var. repens,Witch Grass,,14.5,0.087
Vascular Plant,Eragrostis capillaris,Fine Lovegrass,Species of Concern,11.2,6.88
Vascular Plant,Eragrostis cilianensis,Stinkgrass,,16.1,4.084
Vascular Plant,Eragrostis curvula,"South African Lovegrass, Weeping Lovegrass",,3.2,0.102
Vascular Plant,Eragrostis frankii,"Franks Love-Grass, Small Lovegrass",,0.5,0.016
Vascular Plant,Eragrostis hirsuta,Lovegrass,,11.3,2.773
Vascular Plant,Eragrostis hypnoides,"Creeping Lovegrass, Teal Love Grass",,5.0,0.128
Vascular Plant,Eragrostis pilosa,Indian Lovegrass,Endangered,6.1,3.33
Vascular Plant,Eragrostis spectabilis,"Purple Love-Grass, Tumblegrass",Species of Concern,0.6,0.018
Vascular Plant,Festuca filiformis,Fineleaf Sheep Fescue,,4.7,2.544
Vascular Plant,Festuca ovina,Ovina Fescue,,5.5,0.077
Vascular Plant,Festuca paradoxa,Clustered Fescue,Threatened,50.0,1.247
Vascular Plant,Festuca rubra,Red Fescue,Species of Concern,20.6,0.663
Vascular Plant,Festuca subverticillata,"Nodding Fescue, Woodland Fescue",Species of Concern,1.0,0.119
Vascular Plant,Glyceria melicaria,"Slender Manna Grass, Wood Mannagrass",,9.8,0.118
Vascular Plant,Glyceria nubigena,Smoky Mountain Mannagrass,Species of Concern,5.0,3.792
Vascular Plant,Glyceria striata,"Fowl Manna-Grass, Striate Mannagrass",Species of Concern,3.7,0.432
Vascular Plant,Gymnopogon ambiguus,Bearded Skeletongrass,,5.6,1.833
Vascular Plant,Holcus lanatus,"Common Velvet Grass, Velvetgrass",Threatened,38.5,40.0
Vascular Plant,Hordeum pusillum,Little Barley,Endangered,5.2,0.063
Vascular Plant,Hordeum vulgare,Common Barley,Species of Concern,14.9,11.377
Vascular Plant,Leersia hexandra,Southern Cutgrass,Species of Concern,5.8,0.589
Vascular Plant,Leersia oryzoides,Rice Cutgrass,Endangered,5.1,0.212
Vascular Plant,Leersia virginica,Virginia Cutgrass,,4.2,0.083
Vascular Plant,Leptochloa panicea ssp. brachiata,Mucronate Sprangeltop,,15.0,0.298
